SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$00F410,62480,UNREACH_00F410,,USED
$00F420,62496,UNREACH_00F420,,USED
$00F53A,62778,UNREACH_00F53A,,USED
$00F542,62786,UNREACH_00F542,,USED
$00F5E2,62946,UNREACH_00F5E2,,USED
$00F5EA,62954,UNREACH_00F5EA,,USED
$00F5F2,62962,UNREACH_00F5F2,,USED
$00FDCA,64970,UNREACH_00FDCA,,USED
$00FFFF,65535,PTR16_00FFFF,,UNUSED
$018158,98648,-,,USED
$01817C,98684,CODE_FN_01817C,,USED
$0181BA,98746,CODE_FN_0181BA,,USED
$0181D4,98772,-,,USED
$0181DC,98780,CODE_FN_0181DC,,USED
$018208,98824,CODE_FN_018208,,USED
$018216,98838,-,,USED
$01822F,98863,CODE_FN_01822F,,USED
$01825B,98907,-,,USED
$018272,98930,CODE_JL_018272,,USED
$0182A9,98985,CODE_0182A9,,USED
$0182BE,99006,+,,USED
$0182C9,99017,-,,USED
$0182D0,99024,CODE_FN_0182D0,,USED
$0182D9,99033,CODE_FN_0182D9,,USED
$0182E3,99043,+,,USED
$0182E6,99046,-,,USED
$0182F2,99058,CODE_FN_0182F2,,USED
$0182FE,99070,UNREACH_0182FE,,USED
$01832D,99117,+,,USED
$01832F,99119,UNREACH_01832F,,USED
$018330,99120,UNREACH_018330,,USED
$018337,99127,fn_Routine018337,"""ROUTINE: Routine018337 ($018337)\n\norg $018337""",USED
$018358,99160,fn_Routine018337__Exit,,USED
$01835B,99163,fn_Routine018337__JumpTable,,USED
$01836D,99181,fn_LoadFromDataColors839f,"""ROUTINE: LoadFromDataColors839f ($01836d)\n	DataColors839f => $20 bytes in $4 byte chunks\n		byte 0 => color index\n		bytes 1-2 => source address\n		byte 3 => dma transfer size\nA => 8bit, XY => 16bit\n\norg $01836d""",USED
$018372,99186,fn_LoadFromDataColors839f__Loop,,USED
$01839F,99231,UNREACH_01839F,,USED
$0183A0,99232,UNREACH_0183A0,,USED
$0183A2,99234,UNREACH_0183A2,,USED
$0183BF,99263,fn_CopyTilemapFromWRAMToVRAM,"""ROUTINE: Copy Tilemap from WRAM to VRAM ($0183bf)\n	copy two sections from WRAM to VRAM through DMA (channel 0)\n	each section can have 4 copys\nparameters:\n	@var_1a4c => if $01 then call second copy routine    TODO: verify\n	ram $19fa - $1a12 => parameters for first copy\n	ram $1a13 - $1a2b => parameters for second copy\n\norg $0183bf""",USED
$0183CB,99275,fn_CopyTilemapFromWRAMToVRAM__Exit,,USED
$0183CC,99276,fn_CopyTilemapFromWRAMToVRAM_1,"""ROUTINE: Copy Tilemap from WRAM to VRAM ($0183cc)\n	copy from WRAM to VRAM through DMA (channel 0) up to 4 times options at $19fa\nparameters:\n	$19fa => 1 byte, VMAIN flags, !tilemap_vram_control\n	$19fb-$1a02 => 8 bytes, 2-byte pairs, 4 of them, each is destination address in VRAM, !tilemap_vram_destination_addresses\n	$1a03-$1a0a => 8 bytes, 2-byte pairs, 4 of them, each is source address offset, !tilemap_wram_source_addresses\n	$1a0b-$1a12 => 8 bytes, 2-byte pairs, 4 of them, each is DMA transfer size in bytes, !tilemap_dma_transfer_sizes\nA => 8bit, XY => 16bit\n\norg $0183cc""",USED
$0183CF,99279,fn_CopyTilemapFromWRAMToVRAM_1__Loop,,USED
$018400,99328,fn_CopyTilemapFromWRAMToVRAM_1__Exit,,USED
$018401,99329,fn_CopyTilemapFromWRAMToVRAM_2,"""ROUTINE:  ($018401)\n	copy from WRAM to VRAM through DMA (channel 0) up to 4 times, options at $1a13\nparameters:\n	$1a13 => 1 byte, VMAIN flags, !tilemap_vram_control_2\n	$1a14-$1a1b => 8 bytes, 2-byte pairs, 4 of them, each is destination address in VRAM, !tilemap_vram_destination_addresses_2\n	$1a1c-$1a23 => 8 bytes, 2-byte pairs, 4 of them, each is source address offset, !tilemap_wram_source_addresses_2\n	$1a24-$1a2b => 8 bytes, 2-byte pairs, 4 of them, each is DMA transfer size in bytes, !tilemap_dma_transfer_sizes_2\nA => 8bit, XY => 16bit\n\norg $018401""",USED
$018404,99332,fn_CopyTilemapFromWRAMToVRAM_2__Loop,,USED
$018435,99381,fn_CopyTilemapFromWRAMToVRAM_2__Exit,,USED
$018436,99382,fn_CopyWram7FD274ToVRAM,"""ROUTINE: Copy Wram 7FD274 To Vram ($018436)\n	Copy $2000 bytes from WRAM $7fd274 to VRAM $0000 through DMA (channel 0)\nA => 8bit, XY => 16bit\n\norg $018436""",USED
$01845E,99422,fn_Copy64ColorsFrom7FC588,"""ROUTINE: Copy 64 colors from c588 ($01845e)\n	Copy $40 colors ($80 bytes) from WRAM $7fc588[X] to CGRAM\nparameters:\n	X => source offset\nA => 8bit, XY => 16bit\n\norg $01845e""",USED
$018463,99427,fn_Copy64ColorsFrom7FC588__Loop,,USED
$018493,99475,fn_CopyWram7F0000ToVram,"""ROUTINE: Copy wram 7f0000 to vram ($018493)\n	Copy $2e00 bytes from WRAM $7f0000 to VRAM $6900 through DMA (channel 0)\nA => 8bit, XY => 16bit\n\norg $018493""",USED
$0184B9,99513,CopyWram7F4000ToVram,"""ROUTINE:  ($0184b9)\n	copy $0c00 bytes from WRAM $7f4000 to VRAM $6100 through DMA (channel 0)\nA => 8bit, XY => 16bit\n\norg $0184b9""",USED
$0184E1,99553,CODE_FN_0184E1,,USED
$018547,99655,++,,USED
$018554,99668,+,,USED
$018557,99671,UNREACH_018557,,USED
$018568,99688,+,,USED
$01858C,99724,+,,USED
$0185EF,99823,++,,USED
$0185F1,99825,+++,,USED
$01861C,99868,++,,USED
$018627,99879,+++,,USED
$018652,99922,+,,USED
$018673,99955,CODE_FN_018673,,USED
$0186B6,100022,UNREACH_0186B6,,USED
$0186E8,100072,+,,USED
$018708,100104,+,,USED
$018713,100115,+,,USED
$018733,100147,+,,USED
$018753,100179,+,,USED
$0187D4,100308,+,,USED
$0187E1,100321,CODE_FN_0187E1,,USED
$01880C,100364,CODE_FN_01880C,,USED
$018860,100448,CODE_FN_018860,,USED
$018890,100496,++,,USED
$0188A1,100513,+,,USED
$0188C5,100549,UNREACH_0188C5,,USED
$0188C6,100550,UNREACH_0188C6,,USED
$0188CD,100557,CODE_FN_0188CD,,USED
$0188FF,100607,+,,USED
$018A15,100885,UNREACH_018A15,,USED
$018A2D,100909,CODE_FN_018A2D,,USED
$018A4B,100939,++,,USED
$018A51,100945,+,,USED
$018A52,100946,CODE_FL_018A52,,USED
$018A6F,100975,-,,USED
$018A98,101016,++,,USED
$018AAC,101036,-,,USED
$018AB4,101044,+,,USED
$018ACB,101067,CODE_FN_018ACB,,USED
$018AE3,101091,+,,USED
$018AE5,101093,CODE_FN_018AE5,,USED
$018B6C,101228,+,,USED
$018B76,101238,CODE_FN_018B76,,USED
$018B83,101251,CODE_FN_018B83,,USED
$018B90,101264,CODE_FN_018B90,,USED
$018BBA,101306,CODE_018BBA,,USED
$018BBD,101309,CODE_018BBD,,USED
$018BC1,101313,+,,USED
$018BD1,101329,CODE_FL_018BD1,,USED
$018BD5,101333,CODE_FN_018BD5,,USED
$018BE5,101349,-,,USED
$018C09,101385,+,,USED
$018C1F,101407,CODE_FN_018C1F,,USED
$018C2F,101423,+,,USED
$018C38,101432,++,,USED
$018C3B,101435,+,,USED
$018C3D,101437,CODE_FN_018C3D,,USED
$018C4D,101453,+,,USED
$018C56,101462,++,,USED
$018C59,101465,+,,USED
$018C5B,101467,CODE_FN_018C5B,,USED
$018C84,101508,CODE_FN_018C84,,USED
$018CAC,101548,UNREACH_018CAC,,USED
$018CB0,101552,CODE_FN_018CB0,,USED
$018CC8,101576,+,,USED
$018CD9,101593,++,,USED
$018CE6,101606,++,,USED
$018CF8,101624,+,,USED
$018D01,101633,+,,USED
$018D09,101641,++,,USED
$018D39,101689,-,,USED
$018D7C,101756,-,,USED
$018D96,101782,+,,USED
$018D99,101785,++,,USED
$018DD5,101845,CODE_JP_018DD5,,USED
$018DD9,101849,UNREACH_018DD9,,USED
$018DDA,101850,UNREACH_018DDA,,USED
$018DDC,101852,UNREACH_018DDC,,USED
$018DE3,101859,UNREACH_018DE3,,USED
$018DE4,101860,UNREACH_018DE4,,USED
$018DF3,101875,CODE_FN_018DF3,,USED
$018DF8,101880,-,,USED
$018DFF,101887,UNREACH_018DFF,,USED
$018E07,101895,CODE_FN_018E07,,USED
$018E13,101907,+,,USED
$018E3A,101946,+,,USED
$018E51,101969,+,,USED
$018E86,102022,CODE_JP_018E86,,USED
$018E9D,102045,+,,USED
$018EA7,102055,-,,USED
$018F0E,102158,CODE_FN_018F0E,,USED
$018F2E,102190,CODE_FN_018F2E,,USED
$018F50,102224,CODE_FN_018F50,,USED
$018F6F,102255,CODE_FN_018F6F,,USED
$018F8E,102286,CODE_FN_018F8E,,USED
$018FD7,102359,+,,USED
$019038,102456,CODE_FN_019038,,USED
$019058,102488,CODE_FN_019058,,USED
$01907B,102523,CODE_FN_01907B,,USED
$0190AD,102573,UNREACH_0190AD,,USED
$0190AF,102575,UNREACH_0190AF,,USED
$0190BD,102589,CODE_FN_0190BD,,USED
$0190D5,102613,UNREACH_0190D5,,USED
$0190D6,102614,UNREACH_0190D6,,USED
$0190DD,102621,CODE_FN_0190DD,,USED
$01912B,102699,CODE_FN_01912B,,USED
$01914A,102730,+,,USED
$01914D,102733,CODE_FN_01914D,,USED
$0191D9,102873,+,,USED
$0191E2,102882,-,,USED
$019234,102964,+,,USED
$01924A,102986,-,,USED
$019268,103016,+,,USED
$019287,103047,+,,USED
$019293,103059,+,,USED
$0192A2,103074,CODE_FL_0192A2,,USED
$0192D1,103121,+,,USED
$019317,103191,-,,USED
$01935D,103261,CODE_FN_01935D,,USED
$01936B,103275,+,,USED
$01938A,103306,++,,USED
$0193A0,103328,-,,USED
$0193BD,103357,CODE_JP_0193BD,,USED
$0193C1,103361,UNREACH_0193C1,,USED
$0193ED,103405,CODE_JP_0193ED,,USED
$01944D,103501,+,,USED
$019465,103525,+,,USED
$01946C,103532,CODE_FN_01946C,,USED
$01947A,103546,+,,USED
$019494,103572,+,,USED
$0194A3,103587,+,,USED
$0194B1,103601,+++,,USED
$0194C2,103618,-,,USED
$0194C5,103621,++,,USED
$0194C8,103624,+,,USED
$0194CD,103629,CODE_FN_0194CD,,USED
$0194DA,103642,+,,USED
$0194DE,103646,++,,USED
$0194E2,103650,UNREACH_0194E2,,USED
$019503,103683,++,,USED
$019508,103688,+,,USED
$019512,103698,CODE_FN_019512,,USED
$01953A,103738,CODE_FN_01953A,,USED
$0195D8,103896,CODE_FN_0195D8,,USED
$0195ED,103917,-,,USED
$0195FB,103931,+,,USED
$019612,103954,+,,USED
$019619,103961,++,,USED
$01963A,103994,+,,USED
$019647,104007,CODE_FN_019647,,USED
$01964F,104015,-,,USED
$01966F,104047,++,,USED
$01967C,104060,+,,USED
$019681,104065,CODE_FN_019681,,USED
$0196CB,104139,UNREACH_0196CB,,USED
$0196CC,104140,UNREACH_0196CC,,USED
$0196D3,104147,CODE_FN_0196D3,,USED
$0196E0,104160,-,,USED
$019707,104199,+,,USED
$01971B,104219,+,,USED
$01972C,104236,+,,USED
$019736,104246,+,,USED
$01973A,104250,fn_WriteRamFrom195F,"""ROUTINE: WriteRamFrom195F ($01973a)\n	!ram_195f => destination address\n	!ram_195f+2 => \n	!ram_195f+4 => \n	!ram_195f+6 => \n	!ram_195f+8 => \n\norg $01973a""",USED
$019776,104310,fn_WriteRamFrom195F__Exit,,USED
$019782,104322,+,,USED
$019787,104327,CODE_FN_019787,,USED
$0197B9,104377,-,,USED
$0197C5,104389,+,,USED
$0197D9,104409,+,,USED
$0197DF,104415,++,,USED
$0197FA,104442,CODE_FN_0197FA,,USED
$019801,104449,-,,USED
$019819,104473,++,,USED
$019825,104485,+,,USED
$019829,104489,CODE_FN_019829,,USED
$0198A7,104615,UNREACH_0198A7,,USED
$0198AB,104619,UNREACH_0198AB,,USED
$0198B3,104627,CODE_FN_0198B3,,USED
$019946,104774,+,,USED
$01996C,104812,CODE_FN_01996C,,USED
$01997C,104828,CODE_FN_01997C,,USED
$01998C,104844,CODE_FN_01998C,,USED
$019997,104855,+,,USED
$0199BF,104895,-,,USED
$019A04,104964,+,,USED
$019A05,104965,UNREACH_019A05,,USED
$019A06,104966,UNREACH_019A06,,USED
$019A0D,104973,CODE_JP_019A0D,,USED
$019A7D,105085,CODE_FN_019A7D,,USED
$019ACE,105166,+,,USED
$019ACF,105167,UNREACH_019ACF,,USED
$019AD0,105168,UNREACH_019AD0,,USED
$019AD7,105175,UNREACH_019AD7,,USED
$019AE5,105189,UNREACH_019AE5,,USED
$019AF3,105203,UNREACH_019AF3,,USED
$019B01,105217,CODE_FN_019B01,,USED
$019B2D,105261,+,,USED
$019B2E,105262,CODE_FN_019B2E,,USED
$019B49,105289,++,,USED
$019B59,105305,+,,USED
$019B66,105318,CODE_FN_019B66,,USED
$019B7F,105343,CODE_FN_019B7F,,USED
$019B98,105368,CODE_FN_019B98,,USED
$019BB5,105397,++,,USED
$019BB9,105401,+,,USED
$019BBB,105403,+++,,USED
$019BBF,105407,UNREACH_019BBF,,USED
$019C06,105478,CODE_JP_019C06,,USED
$019C0C,105484,-,,USED
$019C55,105557,++,,USED
$019C5E,105566,+,,USED
$019C64,105572,UNREACH_019C64,,USED
$019C83,105603,-,,USED
$019C87,105607,+,,USED
$019C97,105623,CODE_FN_019C97,,USED
$019CA4,105636,-,,USED
$019CC5,105669,+,,USED
$019CC9,105673,++,,USED
$019CCD,105677,CODE_FN_019CCD,,USED
$019CF3,105715,CODE_FN_019CF3,,USED
$019D1F,105759,+,,USED
$019D2F,105775,++,,USED
$019D55,105813,+,,USED
$019D92,105874,+,,USED
$019D9C,105884,CODE_JP_019D9C,,USED
$019DC0,105920,++,,USED
$019DC5,105925,-,,USED
$019DF2,105970,+,,USED
$019DFE,105982,+,,USED
$019E2B,106027,+,,USED
$019E37,106039,+,,USED
$019E6C,106092,++,,USED
$019E6F,106095,+++,,USED
$019E74,106100,+,,USED
$019E80,106112,++,,USED
$019E94,106132,CODE_FN_019E94,,USED
$019E9C,106140,-,,USED
$019EC2,106178,++,,USED
$019ED8,106200,+,,USED
$019EDD,106205,CODE_FN_019EDD,,USED
$019F0E,106254,+,,USED
$019F27,106279,CODE_FN_019F27,,USED
$019F57,106327,+,,USED
$019F63,106339,CODE_FN_019F63,,USED
$019FAF,106415,CODE_FN_019FAF,,USED
$019FCD,106445,+,,USED
$019FE8,106472,-,,USED
$01A01E,106526,+,,USED
$01A05A,106586,CODE_JP_01A05A,,USED
$01A081,106625,CODE_FN_01A081,,USED
$01A08A,106634,+,,USED
$01A08B,106635,CODE_FN_01A08B,,USED
$01A093,106643,+,,USED
$01A09A,106650,+,,USED
$01A0B5,106677,-,,USED
$01A0D6,106710,-,,USED
$01A0D7,106711,CODE_FN_01A0D7,,USED
$01A105,106757,+,,USED
$01A10F,106767,+,,USED
$01A122,106786,+,,USED
$01A140,106816,+,,USED
$01A15E,106846,+,,USED
$01A186,106886,CODE_JP_01A186,,USED
$01A191,106897,++,,USED
$01A1A8,106920,+++,,USED
$01A1D3,106963,++++,,USED
$01A1FF,107007,CODE_JP_01A1FF,,USED
$01A227,107047,CODE_FN_01A227,,USED
$01A267,107111,+,,USED
$01A2A6,107174,CODE_FN_01A2A6,,USED
$01A2C9,107209,CODE_JP_01A2C9,,USED
$01A2CD,107213,CODE_JP_01A2CD,,USED
$01A327,107303,++,,USED
$01A32E,107310,+,,USED
$01A335,107317,+,,USED
$01A33D,107325,-,,USED
$01A34B,107339,CODE_FN_01A34B,,USED
$01A36E,107374,CODE_JP_01A36E,,USED
$01A372,107378,CODE_JP_01A372,,USED
$01A3CC,107468,++,,USED
$01A3D3,107475,+,,USED
$01A3DA,107482,+,,USED
$01A3E2,107490,-,,USED
$01A3F0,107504,CODE_FN_01A3F0,,USED
$01A401,107521,+,,USED
$01A404,107524,CODE_FN_01A404,,USED
$01A420,107552,+,,USED
$01A423,107555,CODE_FN_01A423,,USED
$01A45A,107610,-,,USED
$01A495,107669,-,,USED
$01A49C,107676,--,,USED
$01A4D0,107728,--,,USED
$01A4EB,107755,--,,USED
$01A4F6,107766,-,,USED
$01A50C,107788,---,,USED
$01A52C,107820,+,,USED
$01A550,107856,+,,USED
$01A571,107889,++,,USED
$01A573,107891,+,,USED
$01A592,107922,-,,USED
$01A5A8,107944,++,,USED
$01A5AA,107946,CODE_FN_01A5AA,,USED
$01A5C7,107975,-,,USED
$01A5E0,108000,UNREACH_01A5E0,,USED
$01A63A,108090,UNREACH_01A63A,,USED
$01A63C,108092,UNREACH_01A63C,,USED
$01A692,108178,CODE_FN_01A692,,USED
$01A6B2,108210,-,,USED
$01A6E1,108257,++,,USED
$01A6F0,108272,+,,USED
$01A6F2,108274,CODE_FN_01A6F2,,USED
$01A6FC,108284,CODE_FN_01A6FC,,USED
$01A74A,108362,+,,USED
$01A74B,108363,++,,USED
$01A804,108548,+,,USED
$01A808,108552,CODE_FN_01A808,,USED
$01A865,108645,CODE_FN_01A865,,USED
$01A89D,108701,+,,USED
$01A8BB,108731,++,,USED
$01A8D6,108758,-,,USED
$01A8FE,108798,+,,USED
$01A901,108801,CODE_FN_01A901,,USED
$01A91F,108831,-,,USED
$01A947,108871,CODE_FN_01A947,,USED
$01A959,108889,CODE_JP_01A959,,USED
$01A969,108905,+,,USED
$01A986,108934,+,,USED
$01A988,108936,CODE_FN_01A988,,USED
$01A9BD,108989,+,,USED
$01A9BE,108990,++,,USED
$01A9CD,109005,CODE_FN_01A9CD,,USED
$01A9EC,109036,+,,USED
$01A9EE,109038,CODE_FN_01A9EE,,USED
$01AA03,109059,-,,USED
$01AA13,109075,+,,USED
$01AA39,109113,+,,USED
$01AA3B,109115,CODE_FN_01AA3B,,USED
$01AA4A,109130,+,,USED
$01AA64,109156,+,,USED
$01AA71,109169,++,,USED
$01AB33,109363,+,,USED
$01AB44,109380,+,,USED
$01AB57,109399,UNREACH_01AB57,,USED
$01AB5A,109402,UNREACH_01AB5A,,USED
$01AB5D,109405,CODE_FN_01AB5D,,USED
$01ABBB,109499,CODE_01ABBB,,USED
$01ABC9,109513,+,,USED
$01ABE0,109536,CODE_JP_01ABE0,,USED
$01AC03,109571,+,,USED
$01AC1C,109596,+,,USED
$01AC1F,109599,CODE_JP_01AC1F,,USED
$01AC39,109625,+,,USED
$01ACBE,109758,++,,USED
$01ACC1,109761,+++,,USED
$01ACCB,109771,+,,USED
$01ACE5,109797,++,,USED
$01ACE8,109800,+++,,USED
$01ACF2,109810,+,,USED
$01ACFE,109822,+,,USED
$01AD01,109825,CODE_JP_01AD01,,USED
$01AD1A,109850,CODE_01AD1A,,USED
$01AD1D,109853,+,,USED
$01ADA7,109991,+,,USED
$01ADD6,110038,CODE_JP_01ADD6,,USED
$01AE04,110084,+,,USED
$01AE4F,110159,+,,USED
$01AE52,110162,++,,USED
$01AE71,110193,CODE_01AE71,,USED
$01AE74,110196,+,,USED
$01AE7D,110205,++,,USED
$01AE86,110214,CODE_FL_01AE86,,USED
$01AE8A,110218,CODE_FN_01AE8A,,USED
$01AEB0,110256,-,,USED
$01AEE7,110311,CODE_FN_01AEE7,,USED
$01AEF7,110327,CODE_FN_01AEF7,,USED
$01AF1A,110362,CODE_FN_01AF1A,,USED
$01AF3A,110394,CODE_FN_01AF3A,,USED
$01AF56,110422,CODE_FN_01AF56,,USED
$01AFB7,110519,CODE_FN_01AFB7,,USED
$01AFC5,110533,-,,USED
$01AFD5,110549,--,,USED
$01AFDA,110554,+,,USED
$01AFE7,110567,++,,USED
$01AFEC,110572,+++,,USED
$01AFF0,110576,CODE_FN_01AFF0,,USED
$01B00B,110603,+,,USED
$01B00F,110607,UNREACH_01B00F,,USED
$01B051,110673,CODE_JP_01B051,,USED
$01B078,110712,CODE_FN_01B078,,USED
$01B0AD,110765,++,,USED
$01B0B8,110776,+,,USED
$01B0C4,110788,+++,,USED
$01B0C6,110790,++,,USED
$01B0C8,110792,CODE_FN_01B0C8,,USED
$01B0D0,110800,-,,USED
$01B0FD,110845,CODE_01B0FD,,USED
$01B10B,110859,++,,USED
$01B118,110872,+,,USED
$01B119,110873,CODE_FN_01B119,,USED
$01B169,110953,CODE_FN_01B169,,USED
$01B172,110962,CODE_FN_01B172,,USED
$01B1AE,111022,CODE_FN_01B1AE,,USED
$01B1B3,111027,CODE_FN_01B1B3,,USED
$01B1B6,111030,CODE_FN_01B1B6,,USED
$01B1C3,111043,-,,USED
$01B1EB,111083,CODE_FN_01B1EB,,USED
$01B1FB,111099,-,,USED
$01B213,111123,++,,USED
$01B216,111126,+,,USED
$01B21B,111131,CODE_FN_01B21B,,USED
$01B22A,111146,-,,USED
$01B241,111169,UNREACH_01B241,,USED
$01B244,111172,+,,USED
$01B24C,111180,CODE_FL_01B24C,,USED
$01B285,111237,++,,USED
$01B28D,111245,+,,USED
$01B29D,111261,CODE_JP_01B29D,,USED
$01B2A0,111264,-,,USED
$01B2C1,111297,CODE_JP_01B2C1,,USED
$01B2EB,111339,-,,USED
$01B395,111509,UNREACH_01B395,,USED
$01B396,111510,+,,USED
$01B39B,111515,++,,USED
$01B39E,111518,+,,USED
$01B3A3,111523,-,,USED
$01B3CE,111566,+,,USED
$01B417,111639,+,,USED
$01B42F,111663,+,,USED
$01B45B,111707,-,,USED
$01B466,111718,--,,USED
$01B478,111736,++,,USED
$01B4AE,111790,+,,USED
$01B4DD,111837,UNREACH_01B4DD,,USED
$01B4F7,111863,CODE_FN_01B4F7,,USED
$01B4FE,111870,-,,USED
$01B529,111913,-,,USED
$01B536,111926,-,,USED
$01B545,111941,+,,USED
$01B551,111953,UNREACH_01B551,,USED
$01B5AA,112042,-,,USED
$01B5D2,112082,--,,USED
$01B62B,112171,-,,USED
$01B647,112199,-,,USED
$01B65A,112218,+,,USED
$01B6B8,112312,-,,USED
$01B6E4,112356,-,,USED
$01B6F9,112377,+,,USED
$01B6FA,112378,CODE_FN_01B6FA,,USED
$01B70B,112395,CODE_FN_01B70B,,USED
$01B726,112422,UNREACH_01B726,,USED
$01B728,112424,UNREACH_01B728,,USED
$01B736,112438,UNREACH_01B736,,USED
$01B73C,112444,CODE_FN_01B73C,,USED
$01B743,112451,CODE_FN_01B743,,USED
$01B75B,112475,-,,USED
$01B794,112532,+,,USED
$01B798,112536,CODE_FN_01B798,,USED
$01B7B9,112569,UNREACH_01B7B9,,USED
$01B829,112681,CODE_FN_01B829,,USED
$01B838,112696,-,,USED
$01B850,112720,-,,USED
$01B865,112741,--,,USED
$01B882,112770,-,,USED
$01B888,112776,--,,USED
$01B8B4,112820,CODE_FN_01B8B4,,USED
$01B9EA,113130,+,,USED
$01B9EB,113131,CODE_FN_01B9EB,,USED
$01B9FE,113150,CODE_FN_01B9FE,,USED
$01BA3B,113211,CODE_FN_01BA3B,,USED
$01BA3F,113215,-,,USED
$01BA70,113264,+,,USED
$01BA91,113297,+,,USED
$01BAAD,113325,CODE_FN_01BAAD,,USED
$01BB53,113491,+,,USED
$01BB78,113528,UNREACH_01BB78,,USED
$01BBD1,113617,-,,USED
$01BBEF,113647,++,,USED
$01BBF3,113651,+,,USED
$01BC01,113665,UNREACH_01BC01,,USED
$01BC1B,113691,CODE_FN_01BC1B,,USED
$01BC34,113716,+,,USED
$01BC68,113768,UNREACH_01BC68,,USED
$01BC78,113784,-,,USED
$01BCDB,113883,+,,USED
$01BD62,114018,UNREACH_01BD62,,USED
$01BDAB,114091,UNREACH_01BDAB,,USED
$01BDD1,114129,+,,USED
$01BDDA,114138,+,,USED
$01BE03,114179,CODE_FN_01BE03,,USED
$01BE12,114194,-,,USED
$01BE28,114216,+,,USED
$01BE3E,114238,-,,USED
$01BE59,114265,-,,USED
$01BE67,114279,+,,USED
$01BE75,114293,UNREACH_01BE75,,USED
$01BEB1,114353,+,,USED
$01BEB2,114354,CODE_FN_01BEB2,,USED
$01BF00,114432,+,,USED
$01BF1C,114460,+,,USED
$01BF3A,114490,+,,USED
$01BF51,114513,++,,USED
$01BF54,114516,+,,USED
$01BF80,114560,-,,USED
$01BFA1,114593,++,,USED
$01BFA5,114597,+,,USED
$01BFD9,114649,-,,USED
$01BFFA,114682,++,,USED
$01C002,114690,+,,USED
$01C012,114706,UNREACH_01C012,,USED
$01C04E,114766,CODE_JP_01C04E,,USED
$01C061,114785,-,,USED
$01C073,114803,CODE_FN_01C073,,USED
$01C0AA,114858,+,,USED
$01C0BF,114879,UNREACH_01C0BF,,USED
$01C201,115201,UNREACH_01C201,,USED
$01C241,115265,CODE_FN_01C241,,USED
$01C24D,115277,-,,USED
$01C26B,115307,-,,USED
$01C294,115348,-,,USED
$01C2C5,115397,UNREACH_01C2C5,,USED
$01C343,115523,+,,USED
$01C399,115609,UNREACH_01C399,,USED
$01C3A6,115622,UNREACH_01C3A6,,USED
$01C402,115714,UNREACH_01C402,,USED
$01C40A,115722,CODE_FN_01C40A,,USED
$01C42D,115757,CODE_FN_01C42D,,USED
$01C450,115792,CODE_FN_01C450,,USED
$01C457,115799,CODE_FN_01C457,,USED
$01C487,115847,UNREACH_01C487,,USED
$01C488,115848,CODE_FN_01C488,,USED
$01C49F,115871,CODE_FN_01C49F,,USED
$01C4C1,115905,-,,USED
$01C4D2,115922,CODE_FN_01C4D2,,USED
$01C4F6,115958,CODE_FN_01C4F6,,USED
$01C542,116034,CODE_FN_01C542,,USED
$01C581,116097,UNREACH_01C581,,USED
$01C582,116098,UNREACH_01C582,,USED
$01C589,116105,CODE_FN_01C589,,USED
$01C5E1,116193,-,,USED
$01C5EA,116202,--,,USED
$01C619,116249,CODE_FN_01C619,,USED
$01C627,116263,--,,USED
$01C633,116275,-,,USED
$01C639,116281,+,,USED
$01C659,116313,UNREACH_01C659,,USED
$01C65D,116317,CODE_FN_01C65D,,USED
$01C66B,116331,--,,USED
$01C677,116343,-,,USED
$01C67D,116349,+,,USED
$01C69D,116381,++,,USED
$01C6A1,116385,CODE_FN_01C6A1,,USED
$01C6C0,116416,-,,USED
$01C714,116500,UNREACH_01C714,,USED
$01C71F,116511,CODE_FN_01C71F,,USED
$01C730,116528,-,,USED
$01C733,116531,+,,USED
$01C742,116546,++,,USED
$01C751,116561,CODE_FN_01C751,,USED
$01C75E,116574,-,,USED
$01C794,116628,+,,USED
$01C7A2,116642,-,,USED
$01C7E5,116709,+,,USED
$01C7ED,116717,CODE_FN_01C7ED,,USED
$01C807,116743,--,,USED
$01C810,116752,+,,USED
$01C815,116757,++,,USED
$01C818,116760,+,,USED
$01C81D,116765,-,,USED
$01C83A,116794,fn_Routine01c83a,,USED
$01C852,116818,fn_Routine01c83a__Loop,,USED
$01C87E,116862,CODE_01C87E,,USED
$01C883,116867,fn_Routine01c83a__Exit,,USED
$01C884,116868,+,,USED
$01C88C,116876,++,,USED
$01C8A3,116899,+++,,USED
$01C8A9,116905,CODE_FN_01C8A9,,USED
$01C8C4,116932,-,,USED
$01C8EE,116974,++,,USED
$01C8F3,116979,+,,USED
$01C95F,117087,CODE_FN_01C95F,,USED
$01CA4B,117323,CODE_FN_01CA4B,,USED
$01CAB8,117432,CODE_FN_01CAB8,,USED
$01CACD,117453,+,,USED
$01CACF,117455,CODE_FN_01CACF,,USED
$01CAED,117485,CODE_FN_01CAED,,USED
$01CB00,117504,-,,USED
$01CB37,117559,+,,USED
$01CB50,117584,+,,USED
$01CB53,117587,CODE_FN_01CB53,,USED
$01CB7F,117631,+,,USED
$01CB96,117654,+,,USED
$01CBB6,117686,+,,USED
$01CBC0,117696,++,,USED
$01CBDB,117723,++,,USED
$01CBE3,117731,+++,,USED
$01CBFA,117754,+,,USED
$01CC2D,117805,+,,USED
$01CC43,117827,++,,USED
$01CC46,117830,+++,,USED
